SMILES,num_atoms,U0,gap
OC1COCCC1=O,16,-420.89865,0.2303
CC#CC1COC1C,18,-347.76688,0.2911
OC1CN2C=NC=C12,14,-378.713,0.2506
NC1=NCC(N1)C#N,14,-374.93167,0.244
CCN(C)C(=O)C=O,17,-401.03052,0.1762
CC12CCC(OC1)O2,18,-384.9605,0.3271
CC1=CC(O)C(O)C1,18,-384.95596,0.2539
CN1CC(C=O)C1=O,15,-399.82898,0.2167
O=C1NN=CC=C1,11,-339.47412,0.1759
CC1(O)C(O)C1C#C,16,-383.68628,0.275
N=C1OCC=CCO1,15,-399.78973,0.2339
CCN(C)C(=O)OC,19,-402.2416,0.2971
OC1=CN=CN=N1,10,-355.50818,0.1709
CC1OC(=O)C1(C)C,18,-384.98477,0.2803
CC12OC3C1C=CC23,16,-346.53473,0.2224
CCC(=O)C(=O)OC,16,-420.92355,0.1821
CC12CC(O)C1O2,15,-345.61972,0.328
O=C(CC1CO1)C#N,13,-398.58896,0.1954
N#CCCN1CC1,15,-304.6814,0.2886
CC1CCO1,13,-232.33122,0.3325
CC1CC1CC#C,17,-272.53906,0.3138
CC1(C)OC1CC#N,17,-363.8693,0.3091
CN=C1OCC=C1,14,-324.59503,0.2071
C1C2CC1OCC2,17,-309.70474,0.319
CC1=CN=NC=N1,12,-319.57285,0.17
CC1C(O)COC1=N,17,-401.01746,0.284
CCC#CC1CC1C,20,-311.84247,0.2781
C1CC11CC2NC12,16,-288.57312,0.3077
CC1OC1C#C,12,-269.17697,0.281
CC(O)CC(O)C#C,18,-384.90268,0.295
CC1=NCC(C)(C)O1,19,-365.10672,0.2727
CC1C2(O)CC1(O)C2,18,-384.89124,0.3139
COCC(C)C,18,-272.8327,0.3384
CC12CC(O1)C2(C)C,20,-348.95053,0.3166
CC1CC1(C)C(N)=O,19,-365.0981,0.2761
CC12OC3CC1NC23,17,-363.81506,0.3115
OC1CC1CCC=O,18,-384.9288,0.2275
CNC1=NC(O)=CN1,15,-396.01355,0.2304
CC1=CCN=COC1,17,-363.86484,0.2328
CC1OCC11CC1O,18,-384.8997,0.3099
C#CC1(CCC1)C#C,16,-309.38525,0.2852
C#CCN1C=CC=C1,15,-325.51743,0.2326
O=COCCCC#N,15,-399.8352,0.2864
O=CC1C2CC1O2,13,-344.38028,0.2035
CC1OC(C#C)C1=O,14,-382.49945,0.2127
CC(O)C(=N)OC=O,15,-436.9606,0.2343
CCC(CC)COC,24,-351.4049,0.3375
OC12CC3OC1CC23,16,-383.69113,0.3009
CN(C)C(=O)CC=O,17,-401.0335,0.2279
O=CC1CO1,9,-267.06033,0.2217
CCN=C(N)C(N)=O,17,-397.23135,0.2144
O=CC12CC(C1)C=C2,16,-346.57614,0.2139
CC1(CCOC1)C#C,18,-347.77734,0.3035
CC(=O)C#CC#N,10,-322.1758,0.1856
OCC1(CN1)C#N,13,-340.60922,0.2926
CC1(O)CC1C1CO1,18,-384.90155,0.328
O=C1CCC(C1)C#N,15,-362.71362,0.2222
CC1OCCCCO1,20,-386.14963,0.3287
CC1=CCNC(=O)N1,16,-379.98666,0.2262
CC1C(CC=O)N1C,19,-365.03735,0.1993
CC1OC2CC1C2,17,-309.70145,0.3323
C1CC11C2CC1C2,17,-272.51074,0.3706
CC1=C(C=CN1)C#N,14,-341.65265,0.2231
CC(CCCO)C=O,20,-386.14874,0.2269
CC(C)CNC=O,18,-327.01422,0.283
N#CCC12CCC1N2,16,-342.76016,0.3003
CCC(CC)=NO,18,-326.94952,0.2545
OCC1(CO1)C=O,13,-381.5673,0.2106
CC#CC(C)(N)C#N,16,-342.7659,0.268
OC1C=CC=CC=C1,16,-346.6156,0.1823
CC1C2CC1C2O,17,-309.66348,0.3244
CC1(O)C2CCC1O2,18,-384.92218,0.3302
CC1COC(=N)C1=O,15,-399.83167,0.1879
CC12CC3OC1C3O2,16,-383.69235,0.3117
NC1=C(N=CN1)C#C,13,-357.6471,0.2128
CC1CC(=O)OC1C,18,-385.00217,0.2785
CCCN1C=CC=C1,19,-327.96747,0.2467
CCOCCCO,19,-348.04367,0.3279
CC(O)C12CN1CC2,19,-365.01465,0.2939
OC1CC1CCC#N,17,-363.8604,0.3086
CCC(C#C)C(C)=O,18,-347.79794,0.2255
CC(C#N)C1CN1C,18,-343.9682,0.2702
OCCC1(CC1)C#N,17,-363.86087,0.308
CC1(CC1)C1CCC1,22,-313.05136,0.3394
O=C1CC=CCC1=O,14,-382.5756,0.1602
CC1OC(=O)C1(C)O,16,-420.9083,0.2628
CC(O)C12CC(C1)O2,18,-384.87357,0.3207
CC1=CC=C(CO)O1,16,-383.77295,0.2266
OCCOCCC=O,18,-422.06802,0.2284
O=C1CCC2(CC2)O1,16,-383.7775,0.2762
COC(CCO)C#N,17,-400.99188,0.2893
CN=C1OCC(C)=C1,17,-363.89276,0.2074
NC(=O)OCC=O,12,-397.69742,0.2283
N=COC12CC(C1)C2,17,-363.81052,0.2802
CC(O)CCC#N,16,-325.7994,0.3237
CN=C1OCC1N,15,-341.8187,0.2651
CC1C2CC1(C)C=C2,20,-311.8438,0.2401
CCC#CCC=O,15,-308.5064,0.219
CC(=O)CC#CC#N,13,-361.4707,0.2295
O=C1CCC=C1,12,-269.27133,0.1938
COCCC#CCO,18,-384.88956,0.2804
OC1=CNC(=O)N1,11,-376.6225,0.2345
CC1(O)C2OC=NC12,15,-399.78574,0.2466
O=C1COC(O1)C#C,12,-418.46753,0.276
OCC1NC1C#C,14,-324.50418,0.2776
CC1=CC(N)=C(O)N1,16,-379.95035,0.2188
CC1=CCCC=CC1,20,-311.88586,0.2514
CC1C=CC2OC12,15,-308.5057,0.2456
CC1COC(=O)N1C,17,-401.0569,0.3039
CC1OC(=N)C1(C)O,17,-401.0056,0.286
COCC(C)(C)C#N,19,-365.07547,0.3086
CN1CC1(C)CO,18,-326.94415,0.311
O=CCC1OCCO1,16,-420.88226,0.2294
CC1C=CCC1O,17,-309.73096,0.2638
OC1COC(=N)C=C1,15,-399.81058,0.2166
CC1(O)C2C3OC2C13,16,-383.64078,0.2925
CN(C)CC(=O)C=O,17,-400.9951,0.1349
CC1OCCOC1C,20,-386.14606,0.3178
CCC#N,9,-172.00613,0.3553
CC1=CC2OCC2C1,18,-347.8045,0.2513
COCC1OCC1=O,16,-420.85196,0.2254
CC1C(O)CC1CO,20,-386.12094,0.3217
CCN(C=N)C(N)=O,17,-397.22928,0.2513
C#CCC1CCCC1,20,-311.85736,0.3136
CCC1=CON=C1,14,-324.5762,0.246
CC1=CC2CC2C1,17,-272.58987,0.2447
C#CC1CCC1C#N,15,-325.49582,0.289
OCCCN1CC1,18,-326.93542,0.3102
N=C1CC(CC=O)O1,15,-399.80658,0.2245
CN=C(C)OCCO,19,-402.2012,0.277
N#CCN1C=CN=C1,13,-357.68036,0.2383
CC1C(=O)C2CC12O,16,-383.72757,0.2246
CCC(=O)C1(O)CC1,18,-384.95035,0.226
NC1=C(C=O)C=CO1,13,-398.64172,0.1828
CC1(CN2CC2)CN1,20,-345.1264,0.315
O=C1CCCOC1,15,-345.67624,0.2111
CC1(OC1CO)C#N,15,-399.7841,0.2852
CC(CC#C)C=O,15,-308.497,0.2243
CCCOC1CC1C,22,-350.19104,0.3328
CC1CCC=CCO1,20,-349.01224,0.2627
OC1C2OCCC12O,16,-420.84662,0.3041
NC1=NC=C(CO)O1,14,-415.8865,0.2274
CC(C)C1CCO1,19,-310.90836,0.3199
CCOC(=N)C#N,13,-340.65094,0.2424
CNC(C)(C)C#N,17,-305.90475,0.2745
CC(C#N)C(O)C#N,14,-378.74045,0.3082
CC(CO)C1CC1C,22,-350.19406,0.3268
OCCC(=O)NC=N,16,-417.0775,0.2287
CC1N2CC1(C)C2,18,-289.7697,0.3089
CC(O)C(C)(O)C=O,18,-422.08737,0.2227
CCC1COC(=N)O1,17,-401.02902,0.3093
COCC(OC)C#C,18,-384.87378,0.2868
OCC1CC1C=O,15,-345.64188,0.2288
CC(=O)C1CC1C=O,16,-383.76163,0.2039
CC12CC(CO1)C=C2,18,-347.80997,0.247
CC1CC2(CCO2)C1,20,-348.98514,0.3146
NC1=CC(N)=C(O)N1,15,-395.99423,0.2152
NC1=CNC(=N1)C#C,13,-357.64865,0.1777
CC1COC(=O)C1C,18,-384.99835,0.2771
CC(C)CCC1CO1,22,-350.1937,0.3468
NC(CC(N)=O)C#N,15,-396.02295,0.2578
C1CC1N1CC1,15,-250.50002,0.3114
CC12CC1(O)C(O)C2,18,-384.9097,0.2831
CC(C)C1CC1C#N,19,-327.94257,0.3162
CN=C1CC(C)(C)O1,19,-365.0769,0.2789
CC1CC2C(C)CC12,22,-313.05206,0.3406
CCC#CC(=O)NC,17,-363.8727,0.2357
NC(=O)COC(N)=O,14,-453.06982,0.2752
CC(=O)COCC#N,15,-399.80804,0.2352
CC1CC2(OC12)C#C,16,-346.53528,0.2633
CC1C(C)C1C(N)=O,19,-365.0956,0.2706
O=C1CC2CCC2N1,17,-363.90472,0.2766
CCCC(CO)C#C,20,-348.9739,0.3047
CC12OC1CC2(C)C,20,-348.98483,0.3255
CCOC1CCC1,19,-310.90656,0.3308
O=C1CCC2(CC2)C1,18,-347.82895,0.2212
CNC(=N)C(O)C#N,15,-395.98636,0.2267
CC1CC23CC(C2)C13,20,-311.7503,0.3075
CC12CCC1C(=O)C2,18,-347.8051,0.2176
CC1OC(=N)NC1=O,14,-415.9273,0.2538
COC(CO)C(C)=O,18,-422.07755,0.2198
CC1OC1C1CC1,17,-309.68768,0.3418
CC(=NO)C#CC#C,13,-361.37167,0.1754
COCCC(C)(C)O,22,-387.3373,0.3117
CCCCC(C)CC,26,-315.49304,0.3799
CCC(C)CCO,21,-312.12445,0.3416
CC1CC11COC1,17,-309.68155,0.3111
OCC12CC(O1)C2O,16,-420.80054,0.3211
O=C(C#N)C1CCO1,13,-398.58786,0.1848
OC12CC3C=CC1C23,16,-346.56845,0.2275
CCOC(C)C=O,17,-346.86053,0.2268
CC(=O)C(F)(F)F,10,-490.83408,0.2279
CCC(O)CCO,19,-348.05338,0.3288
CC1(C)C2COC12,17,-309.67728,0.312
CC(C)C1COC1,19,-310.90408,0.3126
OC1C=CCNC1=O,15,-399.83932,0.2516
CCCNC(=O)C#C,17,-363.86252,0.2312
CC12CC1C(=N)OC2,17,-363.87842,0.2788
OC1C(=O)COC1=O,12,-455.65454,0.2122
NC(=O)C12CC1CO2,15,-399.7915,0.2577
COC1CC(C)C1,19,-310.90488,0.3303
CC1CCC(=O)CN1,19,-365.09146,0.1965
CCOC1CCOC1,20,-386.13925,0.3267
CN1C(O)=CN=C1O,14,-415.89255,0.2435
CCCC1=CNC=C1,19,-327.97202,0.2502
CC(O)C1OCC=C1,18,-384.94162,0.2457
O=C1CC2(CC12)C#C,14,-345.36212,0.225
CC1CN2C=CN=C12,16,-342.79117,0.2566
CC1C(=O)NC11CC1,17,-363.87198,0.2751
CC1(C)CC1CC#N,19,-327.94067,0.3184
OCCN=CNC=O,16,-417.08057,0.2278
CC1(O)C2OCC12O,16,-420.81827,0.2719
CC12CC1C1(O)CC21,18,-347.7313,0.2864
CC(C)C1CCC=C1,22,-313.0927,0.2626
N#CC1NCC=C1,13,-303.5038,0.236
OC12CC3OCC1C23,16,-383.70428,0.3163
CC#CCO,11,-231.1114,0.2789
OC1CNCC(=O)C1,17,-401.01358,0.2004
O=COC1CC(=O)C1,14,-419.70206,0.2208
N=C1CCNC(=O)N1,15,-396.04904,0.2571
COC=NCC#C,14,-324.5283,0.2699
N#CCC1CCCO1,17,-363.88757,0.3016
CCC1OC(C)C1=O,18,-384.95044,0.2207
CCC1OC(=O)C1O,16,-420.90167,0.2629
CCOC(C)C(N)=O,19,-402.2367,0.2742
OC1=CNC=C1O,12,-360.5312,0.2395
COC=NC1CC1C,19,-365.04486,0.248
O=C1CC=CCC=C1,16,-346.6314,0.1823
CCC(C)NC(N)=O,20,-382.37622,0.3004
CNC1=C(O)OC=C1,15,-399.80707,0.2101
N=COC1OCC=C1,15,-399.79794,0.2585
CC1(O)CCC=CC1,20,-349.02927,0.2688
ON=C1C(O)CC1O,15,-436.86615,0.2368
CCOCC1CCC1,22,-350.19156,0.3397
COC1=CN(C)C=C1,17,-363.88052,0.2277
O=C(C#N)C1CCN1,14,-378.71255,0.1594
CCN1N=CN=N1,13,-336.80832,0.2664
CC1(C=O)C2CCC12,18,-347.79068,0.2321
COC1COC(=O)C1,16,-420.91116,0.2786
CC1OCCCC1O,20,-386.15698,0.3227
O=CC1OC1C#N,10,-359.2967,0.2161
OC1=C2CCN2C=C1,15,-362.65445,0.2351
CN1CC(C#C)C1=O,15,-362.64883,0.2696
CC(CO)C1CC1O,20,-386.11777,0.3216
CCCOC(=O)CO,18,-422.10553,0.2869
CN1CC1CCC#C,19,-327.85968,0.2807
CC(C)CN1CC1,20,-291.01743,0.3185
C#CC1OCCCO1,16,-383.6996,0.3009
CC12CC3C1C2C3O,18,-347.75363,0.3225
CCOC(=O)NC=N,16,-417.1013,0.2537
OC1C2C3NC1C23O,15,-399.714,0.285
ON=C1CCNC1=O,14,-415.85364,0.1957
CC12OC1CCC2O,18,-384.94345,0.3299
CC(O)C(C)C=O,17,-346.86737,0.2293
COC1(C)COC1=O,16,-420.88943,0.2537
C1CC23CC(C2)CC13,20,-311.826,0.3504
O=CC1=NC=CC=C1,13,-361.53436,0.1829
CC(O)(C=O)C1CO1,16,-420.85394,0.2223
COC(C)CN1CC1,21,-366.21884,0.3253
CNC(=O)C1COC1,17,-401.00497,0.2641
CC1OC1CC(N)=O,17,-401.0206,0.2714
CCOC1C(C)C1O,20,-386.11377,0.2941
C1CC2(C1)OCC=C2,18,-347.79993,0.2432
CC1(C)CCC=CC1,22,-313.09973,0.2684
CC1(CC2CN12)C=O,17,-363.82504,0.219
CC1=NC(=O)OC=N1,12,-414.72394,0.2026
CC1C(C)C1(C)C#C,20,-311.83374,0.2902
COC(C)(C)C(C)O,22,-387.33716,0.319
OCC1CCC=C1,17,-309.7258,0.2641
CCC(O)C(=O)C#C,16,-383.72223,0.1984
CC12CN1CC2(C)C,21,-329.09543,0.3027
N#CC12CC(C1)OC2,15,-362.65378,0.2809
OC1CC2(CC12)C#N,15,-362.6469,0.2885
COC1(CCC1)C#C,18,-347.7481,0.2888
C#CC1=NCCO1,12,-323.353,0.2173
CC1(N)CNC1C#N,17,-360.02826,0.2645
CN=COCC#CC,17,-363.8269,0.267
CC1OCCN=CO1,17,-401.00763,0.26
ON=C1CC2CCC12,17,-363.7942,0.2452
CN1C=CNC1=O,13,-340.6934,0.2293
CC1=CC2(O)CC2C1,18,-347.8052,0.2442
CN1C2CC1C2O,16,-325.68405,0.2713
CCC1(C)C2CC1O2,20,-348.936,0.319
C1CCCC1,15,-196.43283,0.3922
NC1=CN=COC1=O,12,-414.71732,0.1694
OC1C=CCCC=C1,18,-347.80478,0.2526
CC12C3CC1(C)CC23,20,-311.83395,0.3207
NC(=O)C1CCC1=O,15,-399.8466,0.2093
CC#CC(=O)C=O,11,-343.23907,0.1504
C#CC(C#C)C#N,10,-284.96414,0.2959
OCCC1CN=CO1,17,-401.00742,0.272
OCCC1CCC=C1,20,-349.0125,0.2631
CCC(O)(C#C)C#C,16,-346.52786,0.2785
CNC(C=O)C(C)=O,17,-401.01492,0.1861
C#CC1=CON=C1,10,-322.1358,0.2179
CC1=CC=C(N)O1,14,-324.61157,0.2186
O=C1OCC11CCC1,16,-383.75558,0.2763
CC(=O)NCCC#N,16,-379.9762,0.2747
CC1C(=O)CC11CN1,17,-363.84338,0.2146
CN1CCOC(=O)C1,17,-401.02484,0.2467
CCCCC1CCC1,24,-314.27313,0.371
CC1OC1C(O)C#N,15,-399.78027,0.2831
C1CC1C1CCO1,17,-309.68457,0.3288
OC1=CC(=N)N=CO1,12,-414.68945,0.1941
CCOC(=N)CC=O,17,-401.01947,0.2229
C1C2CC1C=CC2,17,-272.58084,0.2535
OC1C2CC(O)CC12,18,-384.93365,0.2771
CC1(C)NC1(C)C#N,18,-343.98984,0.2795
N#CC1=NCCO1,11,-339.4528,0.2192
OC1CCC1C=O,15,-345.64523,0.2257
CCN(C)CC#N,17,-305.89832,0.2589
N=C1CC2CC(C2)O1,17,-363.8697,0.2746
C#CC1OC1C#N,10,-322.11807,0.2651
CC1=CC(=O)C=CN1,15,-362.73035,0.2022
C1NC11CN2CC12,15,-304.61417,0.295
CN1C=CN=C1C#N,13,-357.6943,0.2094
O=C1CC23CN(C2)C13,15,-362.51852,0.1893
OC1C2C3CC1C23O,16,-383.6765,0.3026
COCC(=O)N(C)C,19,-402.20578,0.2697
OC1CC(C#C)C1O,16,-383.68796,0.2832
C#C,4,-77.308426,0.3351
ON=C1CCC1C#C,15,-362.57208,0.2482
CCC1=CCOCC1,20,-349.0184,0.2596
OC1CC2CC1C2,17,-309.70636,0.3401
O=C(C#N)N1CC1,11,-339.43118,0.2189
CC(=O)C(C)(C)C=O,18,-384.97733,0.1944
CC12CN1C(=N)C2O,16,-379.8761,0.2458
CC(O)CCOC=O,18,-422.10013,0.2852
CC12NC1COC2=N,16,-379.91806,0.2676
NC1=CC(=N)N=CO1,13,-394.81284,0.1903
CC(O)C(C)(C)C#N,19,-365.0874,0.3158
OC12CC1NC2C#C,15,-362.5657,0.253
O=CC(C=O)N1CC1,15,-399.77124,0.2029
CC(=O)C1=NC=CN1,14,-378.79147,0.1903
CC#CCC1CCC1,20,-311.841,0.3009
CC(C)OC(C)C#C,20,-348.97195,0.2959
N=C1C=CC=NC=N1,13,-357.65207,0.1607
OC1CCC2CC12,17,-309.71817,0.3301
OCCCCCC#C,20,-348.97144,0.3166
CN1CCC11COC1,19,-365.01218,0.285
CN1C=C(N)OC1=O,14,-415.90857,0.2331
CC1(CO1)C1CCO1,18,-384.90015,0.3208
CCN(C=O)C(N)=O,16,-417.1352,0.2534
COC1=NC=C(O)N1,14,-415.8834,0.2464
C#CC#CCN1CC1,15,-325.43362,0.2188
CC1(CO)CCC1=O,18,-384.95087,0.2157
CNC(=O)CCC#C,17,-363.8662,0.2752
OC1=CN=C(O)C=C1,13,-398.6671,0.188
CCCC(O)CC#C,20,-348.97665,0.3037
CC1=C(N)NN=C1,14,-320.77872,0.2396
NC(=O)C12CCC1N2,16,-379.91956,0.2582
OCC(=O)NCC=O,15,-436.96613,0.2194
CCC(C)C(=O)CO,20,-386.1657,0.2381
OC1C(OC1=N)C=O,13,-435.7249,0.2191
N=C1NN=CC=C1,12,-319.56723,0.1576
OC1C2CC=CC12O,16,-383.72397,0.2344
O=CCC12CC1OC2,16,-383.69812,0.2087
OC1C(=O)C2CC12O,14,-419.65085,0.2148
O=CC12CC(CC1)O2,16,-383.727,0.218
OC1C(O)C11CCO1,16,-420.81763,0.2549
CC1CCC(CO)O1,20,-386.15427,0.3231
CC1(CC1)C=O,14,-270.43915,0.2341
N=C1OCC(O1)C=O,13,-435.75684,0.2076
CC#CC(C#C)C#N,13,-324.26633,0.2852
CCCC(=O)C(N)=O,17,-401.06042,0.1785
N,4,-56.525887,0.3399
CC(C#N)C1CN1,15,-304.68756,0.2815
COCC1COC1C,20,-386.1104,0.3259
OC1CC11CCC1,17,-309.6862,0.328
OC12CC1OC2C=O,14,-419.62262,0.2106
CC12OCC1NC2=N,16,-379.89096,0.2546
C1C2OCOC12,12,-306.33484,0.3209
CCC1OC1C,16,-271.62283,0.3538
CCC1CC1C(C)O,22,-350.19785,0.3338
OC1=CN=C(O)N=C1,12,-414.71884,0.1861
NCC(N)(C#C)C#N,15,-358.79605,0.2624
CC1(C#N)C2CCN12,16,-342.7495,0.2784
CN1CC1C#N,12,-265.39148,0.2692
CC12CCC1CC2=O,18,-347.80597,0.2172
OC1CC2(CN2)C1,16,-325.73154,0.3175
CCOCCC#C,17,-309.68127,0.3118
OCC1COC1=O,13,-381.60776,0.2782
CCN(C)C(=O)C#N,16,-379.95844,0.2195
CC12CC3CC1C23,17,-272.5377,0.3407
OC12CC3C(CC13)C2,18,-347.7716,0.3266
N#CC1=CNN=C1,10,-318.39398,0.2433
CC1CCC1CC#N,19,-327.93945,0.3381
CC1CCC=CC1C,22,-313.0979,0.2684
OCC1CC11CCO1,18,-384.89584,0.2898
N=C1OCCNC=C1,16,-379.93362,0.1949
CC1=CN(C=O)C=C1,15,-362.72647,0.1922
CCCC12CC1CO2,20,-348.96954,0.3104
CC12OCC1OC2=N,15,-399.77286,0.2678
CC(CC(C)=O)C#N,17,-363.90887,0.2349
CC12C3CN1CC23,16,-288.5679,0.3148
COC(CC=O)=NC,17,-401.00687,0.2178
CC1OC2(CC12)C=O,16,-383.71063,0.2191
CCCC,14,-158.34094,0.4107
CC1C(O)C1(C)O,17,-346.83643,0.3109
CC(C)(O)C(C)(C)O,22,-387.35236,0.3242
CN=C(N)C#N,11,-281.481,0.2223
NC1=CC=C(O)O1,12,-360.5342,0.227
CCC12CC(C)(C1)O2,20,-348.95905,0.3222
CC1OC2CC2O1,15,-345.6355,0.3401
CCC(O)C#CC#C,16,-346.55023,0.224
CC1NC1(C#N)C#N,13,-357.6368,0.2667
OCC1=NC=CC=N1,14,-378.7721,0.2046
COC1=CC=CC=C1,16,-346.6647,0.219
CC1CCC(O)CC1,22,-350.23416,0.3179
NC(=O)NCC1CO1,16,-417.07217,0.3038
CCOC(CC)C#N,19,-365.0782,0.3036
N=C1OCC11CCO1,15,-399.77148,0.2628
CC1(CO1)C1COC1,18,-384.89658,0.315
OC1(CC1)C(=O)C#C,14,-382.49976,0.1932
CC(C)(C)CC#C,19,-273.7658,0.3107
CC1CC11CC(=O)O1,16,-383.75565,0.281
COC(C)C=O,14,-307.5666,0.2269
CC1=NC=CC(N)=N1,15,-358.92035,0.2168
CC12CC1OCC=C2,18,-347.7932,0.2468
CC1C=CC(C)C1C,22,-313.09045,0.259
CCC(=O)C1OC1C,18,-384.94495,0.2221
NC(=O)C(O)CC#C,15,-399.80243,0.2772
CC1(CO)CC1,16,-271.61813,0.3373
CN1CC1CC(C)=O,19,-365.05,0.2079
N#CC1=NCCCO1,14,-378.74396,0.2307
CN1CC(O)(C1)C#N,16,-379.8984,0.2429
C#CCN=C1CCO1,15,-362.61508,0.2681
CCC(O)C1CN1C,21,-366.23004,0.2953
CC(C#C)C#CC#N,13,-324.27826,0.2387
OCC1=CC=CO1,13,-344.4737,0.234
C1CC1C1=CN=CO1,15,-362.68253,0.23
CC1CC(=O)C1(C)C,20,-349.02774,0.2186
NC(=O)OCC1CO1,15,-436.9518,0.3231
CC1(C)CCC(=O)N1,19,-365.12735,0.2731
O=C1CNCC1=O,12,-360.5262,0.126
CN1CC11CCC1O,19,-365.01898,0.319
CC1=NC(N)=C(O)N1,15,-396.02078,0.2326
CC1C2OC1(C)C=C2,18,-347.76688,0.2365
COC1CC(C)C1O,20,-386.12137,0.3188
CCCN=COC,18,-326.9714,0.27
[NH2+]=C1O[CH-]C(=O)C=C1,13,-398.60867,0.1111
O=COCC1CCO1,16,-420.874,0.2736
CC1(C)CN=CO1,16,-325.80502,0.2729
ON=C1CC=CC1=NO,15,-453.87268,0.17
OC1CCC(=N)OC1,17,-401.01498,0.2754
CCOC(CO)C#N,17,-400.99872,0.2985
NC1=NC=NC=N1,11,-335.6831,0.2191
CC(C)(N)C#N,14,-266.6306,0.3024
CCC(OC)C1CC1,22,-350.18738,0.338
N#CCC12CCC1O2,15,-362.63925,0.2941
O=CC1=NC=CO1,10,-359.3458,0.1897
CCC(=O)C=O,12,-306.39282,0.1571
CC1CC2(O)CC2O1,18,-384.9274,0.3113
COCC12CC(C1)C2,20,-348.94363,0.3412
CCC(OC)C(N)=O,19,-402.22653,0.2651
O=C1CCOC=NC1,15,-399.8176,0.2167
OC12CC1C1(CO1)C2,16,-383.6798,0.3287
CC(O)C(=O)C(C)O,18,-422.0975,0.2344
CC1(C)OCC2CC12,20,-349.01022,0.3292
NC1(CC#N)COC1,16,-379.90408,0.2778
CCCC(C)(C)C#N,21,-329.15973,0.3538
CC1(C)CCC1C=O,20,-349.01266,0.2181
CC1=NNC(O)=N1,12,-356.73398,0.2697
CC1C(C#C)N1C,16,-288.5761,0.2571
O=C1CC=C(N1)C#N,12,-377.58087,0.185
CC12COC1C(O)C2,18,-384.90018,0.2981
OC12C3C4C1C4(O)C23,14,-382.4123,0.2908
CC(O)C1=CN=CO1,15,-399.82822,0.2424
OCC1=CC(=O)NC1,15,-399.83984,0.2177
CC1C(C)C1C=O,17,-309.72186,0.2255
COCCCCOC,22,-387.32062,0.3404
O=CCC12CCC1O2,16,-383.71085,0.2203
CC(C)C1=NC=CN1,18,-344.03604,0.2515
CC(C)(C)C(=O)C=O,18,-384.961,0.1527
CN1C=C(C)N=C1O,16,-379.9727,0.247
CC1(C)COC2CC12,20,-348.99887,0.3105
CN1CC1C(N)C#N,17,-360.01028,0.2629
OC12CC1C=CCC2,18,-347.80536,0.2436
O=CC1=CNC=N1,11,-339.48172,0.205
OCCN=COC=O,15,-436.9476,0.2383
CCOCC1CN1C,21,-366.22125,0.3053
CC12CCC1C(O)C2,20,-348.98215,0.3205
OCC1(CC=O)CN1,17,-400.9772,0.2113
COC(C#N)C(C)C,19,-365.07376,0.3036
CCCOCC1CO1,20,-386.10916,0.3411
CC(C)CC1CC1C,24,-314.2718,0.3452
CCC(C)(O)CC,21,-312.13452,0.324
CCNC(C#N)C#N,15,-358.848,0.256
CC#CC(O)C=O,13,-344.4316,0.2133
CCOC(=N)CC#N,16,-379.94885,0.2923
CC1NC(=O)C1O,14,-361.73138,0.2703
CCC(O)C#C,14,-270.39746,0.2982
OC1C2CC1(O2)C#N,13,-398.531,0.2555
C1C=CC2=C1NC=C2,15,-325.56656,0.1926
NC(=O)NCC1CN1,17,-397.19122,0.2806
CC12COC1COC2,18,-384.92407,0.3207
OCC1(COC1)C=O,16,-420.85303,0.2154
ON=C1CNCC1=NO,16,-471.11118,0.1839
CCC1CC(=O)C1O,18,-384.94824,0.223
OCCCC(=O)C#C,16,-383.71317,0.2088
CCC(=O)C(O)C#C,16,-383.72232,0.2264
CN(C)CC#CC=O,17,-363.82056,0.1701
O=C1OC=NCC=C1,13,-398.62872,0.2084
O=C1CNC11CC1,14,-324.55228,0.2096
O=C(C#C)C#C,8,-266.76346,0.1902
O=CC1CN=CO1,12,-360.52615,0.2187
COC(N)=O,10,-284.3852,0.3244
CC12CC1CCC2=O,18,-347.83728,0.2267
O=C1CCC1CC#C,16,-346.5781,0.2173
CC(C)OCCC=O,20,-386.1493,0.2272
O=C(C#C)C#CC#N,9,-359.01093,0.1756
C#CC1(CCO1)C#N,13,-361.4069,0.2588
CC1C2C3OC3C12,15,-308.4288,0.2853
CCC1C(C)C1CC,24,-314.27042,0.3348
CC(C)(CO)C=O,17,-346.86453,0.2251
CC1C(O)C(O)C1=O,16,-420.87762,0.2208
CCC1COC1=NC,19,-365.06482,0.2788
CCOC(=N)C#C,14,-324.54953,0.2386
C1CC2=C(C1)C=CO2,16,-346.64102,0.2303
NC1=C(N)N=C(O)N1,14,-412.0719,0.2337
CC1=CN=C(O1)C#N,12,-377.5698,0.2001
OC1C2C=CCC12O,16,-383.72336,0.2315
O=CC1C2CC1C2,15,-308.47067,0.2206
CN(CCO)CC#N,18,-381.11,0.2664
CCOCCCC=O,20,-386.14706,0.2302
CCC(C)CC#C,19,-273.76306,0.3136
CC#CC1CC(=O)O1,14,-382.54254,0.2734
CC1C2NC1C2=O,14,-324.52023,0.25
COC1CC1C(C)=O,18,-384.93512,0.2326
CC1(CC#N)CCO1,17,-363.8669,0.2885
COC1CCC1C#N,17,-363.85547,0.2967
OC1(CC2OC12)C#C,14,-382.45187,0.2726
CCC1C(CC)N1C,23,-330.3026,0.288
CC1(C)CN1C1CC1,21,-329.08966,0.309
