SMILES,num_atoms,U0,gap
C1OC1C1CC11COC1,19,-422.95682,0.3103
CC1CC(=O)O1,12,-306.40314,0.2861
NC1=NN(C=O)C=C1,13,-394.81738,0.1896
N#CC1NC2CC2C=C1,17,-380.86273,0.2222
N#CC1CC1C1COC1,18,-401.9252,0.2765
C1CC1C1CC2CC1C2,23,-351.13422,0.3554
O=CC1=NOC=N1,9,-375.36877,0.1913
CN=C1NC(=O)OC=N1,14,-470.0703,0.2046
CC1=NC(=CC=N1)C#C,15,-379.70093,0.1906
CN1CC1C1=NC=CO1,17,-418.0052,0.2201
C1OC1C12CC3C1CC23,19,-385.7878,0.3481
N#CCC12OC1C1CC21,16,-400.68307,0.2702
N1C2C1C1C3OC1C23,15,-362.55655,0.3072
O=CN1C2CC1C=C2,15,-362.62878,0.2237
CC(CO)C(C)(C)C,24,-351.41083,0.3373
O=CNC1=NNN=N1,11,-426.89926,0.2258
NC1=C(OC(O)=N1)C#C,13,-452.75122,0.1884
N=C1NC(=O)N=NO1,10,-446.75577,0.1723
CC1=NC(CC=O)=CO1,16,-437.93805,0.212
CCCC1CC1C=O,20,-349.01147,0.2286
CCC1C2CCC1O2,20,-348.98996,0.3221
CC12CC(C1)C2,16,-234.45543,0.3917
CC(=O)C#CC(C)=O,14,-382.54718,0.1998
O=C1NC=CN1CC#N,14,-432.9298,0.2251
CC1=CC(=O)N=C(O)N1,15,-454.02945,0.2109
C#CCCC1CCCC1,23,-351.14505,0.3156
CC1(CN1)C1=CN=CO1,17,-418.0137,0.2347
OC(CC1CO1)C#C,16,-383.67267,0.2923
CN1C=CC(C)=C1C#C,18,-364.8294,0.1986
OC1C2CCC12C=O,16,-383.71814,0.2227
C1CN1C1CC2(CO2)C1,20,-403.07703,0.3021
C1CC2CCC1CO2,20,-349.02863,0.3024
C#CC1=CC(=CN1)C#C,14,-362.39252,0.1972
O=CCC#N,8,-246.02322,0.23
CC1(CCCC1)C#C,20,-311.8587,0.3134
OCC1CC1CC#C,18,-347.7464,0.3124
N#CC12OC3C4C3C1C24,14,-399.4965,0.2706
O=CC1(CC#C)CO1,14,-382.4876,0.218
CN1N=NC=CC1=O,13,-394.7872,0.1789
CC1C2CC(=O)C12O,16,-383.72635,0.2221
OCC(O)C1COC1,18,-422.03748,0.2916
N=C1OCCC11CN1,16,-379.9189,0.2626
CC1=CN2CC(O)C2=N1,17,-418.0102,0.2389
CC1(CCCN1)C#N,18,-344.0058,0.2834
CN1CC2(CCO2)C1,19,-365.01562,0.29
OCCN1C=CC=C1O,18,-439.106,0.24
CC12CC3(CO3)C1O2,16,-383.67993,0.323
C#CCCC1CC1C#N,18,-364.78488,0.2932
ON=C1C2CC(O)C1O2,16,-474.93365,0.2555
O=CCC1=CN=CO1,13,-398.6365,0.2064
C#CCC1CCCC=C1,21,-349.94455,0.264
NC1=NC=C(O)OC1=N,14,-470.0389,0.1519
C1OC11C2OC1C1OC21,15,-457.6573,0.3109
CCCOCCCO,22,-387.33203,0.3278
C1C2C=C3CC4C(C12)C34,19,-348.6636,0.2148
CCC#CC1=CN=CN1,17,-380.8948,0.2054
O=C(C#N)C1=COC=C1,12,-435.53232,0.1739
CN=C1NC(=O)C=C1,14,-378.77563,0.1816
C#CC1=CC(OC1)C#N,14,-399.52567,0.209
CC1=COC(CCO)=N1,18,-439.12445,0.2419
OC1CCCN2CC12,19,-365.03873,0.2868
OCC1=NC(=O)OC=N1,13,-489.93445,0.1885
ON=C1CCC1(O)C=O,16,-474.97205,0.209
NC1=CC=C(O)C(N)=C1,17,-418.07333,0.1904
C1CC23OC2COCC13,19,-422.9983,0.3205
NC(=O)C(=O)C=O,10,-396.4867,0.1265
O=C1NCCC2CN12,16,-379.942,0.2858
N=C1NC(CO1)C=O,14,-415.8819,0.1926
OC(C#C)C1=CNC=C1,16,-400.73813,0.2404
CCCC(CO)OC,22,-387.33432,0.3233
CC(=O)N1CC(C1)=NO,17,-455.11353,0.2301
C1NC1C1=NC=CO1,14,-378.71982,0.2351
OCCO,10,-230.18307,0.3179
C1C2C3CC4OC(C23)C14,19,-385.8891,0.3159
NC1=C(OC=N1)N1CC1,16,-434.05893,0.2019
CC1=CC=C(CC#N)O1,16,-400.80325,0.2265
O=CNC1CCOC1,17,-401.02762,0.2775
C1OCC1C1=COC=C1,17,-421.82355,0.235
CC1=CCOC1CO,18,-384.94547,0.2476
CC1OC1C(O)C#C,16,-383.6753,0.2829
CC1=CC(=N)OC=C1O,16,-437.91934,0.1581
FC1=CNC=CC1=O,12,-422.6727,0.2
OCCC(=O)C1CO1,16,-420.85883,0.2241
CCN1C=NC(=O)N=C1,16,-434.1206,0.2002
O=C1C=COC=C1,11,-343.29654,0.1998
N#CC12OC(C=C1)C=C2,14,-399.5225,0.2027
NC1=CN=C(N1)C1CO1,16,-434.0751,0.219
C1CC11OCOCC=C1,19,-423.004,0.2435
C1C2CCC3=CN=C1N23,17,-380.83698,0.185
O=CC12CC1C1CC21,16,-346.54703,0.2079
CC1C2CC1(O)C2,17,-309.67188,0.3381
CC1=NC=NOC1=N,13,-394.7627,0.171
COCC1OCC=C1,18,-384.9268,0.2498
OCC1CCC(=N)O1,17,-401.02118,0.2828
N#CCCC1=NCCO1,17,-418.0473,0.2699
CCC#CCC,16,-234.48453,0.2979
C#CC12NC1CC21CO1,16,-400.6401,0.2542
C1CCC2OC(C1)C=C2,21,-387.11133,0.2485
C#CC1OC2CCC=C12,17,-384.61774,0.2422
N=CNC(=N)C#N,11,-335.63205,0.1952
OCC1=CC(=O)OC=C1,15,-457.81552,0.183
O=CC12CC1C1OC21,14,-382.4702,0.2198
CN1C=NC2=C1COC2,17,-418.0274,0.2376
N=CN(CC#N)C=O,13,-394.80984,0.233
CC12NC1CCC2=O,17,-363.8778,0.2147
C(C1CO1)N1CC1,16,-325.71417,0.3289
CC(=O)C1=COC(N)=N1,15,-454.00546,0.1839
CC1=CCCC(=O)N1,17,-363.92722,0.2146
O=COC1=NON=N1,9,-466.60257,0.2296
N#CCNC1=CC=CN1,16,-396.96173,0.2293
C1C2C3OCCN1C23,17,-363.80212,0.284
CC12COC1C2C#N,15,-362.63364,0.2841
CC(O)CC1CN1C,21,-366.22946,0.2881
NC(=NCC#C)C#N,13,-357.6139,0.223
CC(C)(CO)C1CO1,20,-386.1157,0.3337
CNCC(=O)OC=N,16,-417.07614,0.2089
CC1COC1C1CC1,20,-348.97458,0.3227
N#CCC1=NON=C1,11,-393.55,0.2607
CCC1N(C)CC1=O,19,-365.05396,0.1989
CC12C3CC1C=CC23,18,-310.6469,0.2377
CCC(C)C(F)(F)F,17,-495.39233,0.4177
N#CC1=CC2CC3C2C13,16,-363.6034,0.2021
OCC(C#C)C1CN1,17,-363.79092,0.2797
CC1=CC=NC(=N)C=N1,16,-396.94843,0.1702
OCC1CC11COC1,18,-384.89026,0.3032
CN1CC(O)C1=O,14,-361.72617,0.2678
O=C(C#C)C1=CN=CN1,13,-415.62918,0.1748
C1CC2(O1)C1OC2C=C1,17,-421.7556,0.2394
C1OC1C12NC1C1NC21,17,-417.86218,0.2614
CCC1(CC)OC1C,22,-350.20462,0.3314
CCC(C)NCC#N,20,-345.19492,0.2675
OC1=CC(NC=O)=CN1,15,-453.9996,0.2014
O=CC1CC(N1)C=O,15,-399.78815,0.2029
O1N=C2ON=NC2=N1,8,-445.45187,0.1791
CCCC1=CN=CN=C1,19,-382.13354,0.21
CCC1=NC(CO)=CO1,18,-439.12195,0.24
NC1=COC(=N)C(N)=N1,15,-450.1604,0.1471
OC1C2(O)CC1(O)C2,16,-420.8161,0.3093
C1CC2C3NC3C3C1N23,19,-382.0269,0.2818
NC1=CC=C(O)C(=N)O1,15,-453.98798,0.1568
OC1CCOC2CC12,18,-384.9232,0.3145
OC1=NNC=C1C=O,12,-414.69376,0.2045
CN=C(NC=O)C#C,14,-378.70462,0.1973
O=C1NC=CC(=O)C=N1,13,-452.79453,0.1616
CCCNC1=CC=CO1,20,-403.17444,0.2186
C1C2C3C=CC=CC1C23,19,-348.73715,0.1836
C1CC2=C(N1)C=NO2,14,-378.69763,0.1964
N=C1OCCC2NC12,16,-379.90842,0.264
OCC(CC1CC1)=NO,20,-440.2229,0.2508
N=C1OCOC1C#N,12,-414.66852,0.2783
CC1=CC=CC(=O)C=N1,16,-400.78787,0.1547
O=C1C2CC1C=CC2,16,-346.61725,0.2174
CC12CC3C(C1)C23O,18,-347.7531,0.299
CC1C2CC(=O)CN12,17,-363.86487,0.2019
NC1=COC2=C1NC=N2,14,-432.8929,0.2016
CN1C=C(C)C(N)=N1,17,-360.07153,0.2299
CNC1=C(O)C=C(N)O1,17,-455.15063,0.2151
CC1=NC(=CO1)C1CO1,16,-437.90137,0.2354
CCCCC(C)O,21,-312.13306,0.3349
CCN=C1OC=CO1,15,-399.80997,0.2318
C#CC12CC1OCOC2,17,-421.77197,0.2863
NC(C#C)C(N)C#N,15,-358.7997,0.2774
OCC1=CNC(=O)N=C1,15,-454.00024,0.1757
O=C1N=COC=C1C#C,12,-435.49402,0.1949
CC1=C(O)C(O)=NC=N1,15,-454.02106,0.2109
ON=C1C2CC1(C2)C#C,16,-400.61176,0.271
CCCC(CC)C#N,21,-329.162,0.3461
COC1CCC(=N)O1,17,-401.02286,0.291
N#CC12CC1C1COC21,16,-400.70047,0.2731
N#CC12CCC1CN2,16,-342.75906,0.2527
OCC(O)CN1CC1,19,-402.1505,0.2929
C1OC2C=CC1C1OC21,17,-421.79953,0.2406
C#CCC1CCC11CC1,21,-349.89795,0.3119
CNC(=O)C1=COC=C1,16,-437.94354,0.2206
OC(C1CC1)C1CC1,20,-348.97327,0.3364
N#CC12OC3COC1C23,14,-436.64047,0.2315
O1C=CN=N1,7,-262.03513,0.2422
OCCCC(F)(F)F,15,-531.3113,0.3446
NC1=C(N)N(C=O)C=C1,16,-434.1109,0.172
CCN1N=NN=N1,12,-352.82953,0.273
CCC(OC=O)=NC,17,-401.028,0.2608
O=C1C2C3CN1C23,12,-323.32034,0.2453
C#CCC1CC2OCC12,19,-385.81696,0.2941
OC1CCC1(O)C#N,15,-399.79492,0.2825
NC(=O)C1(CO)CO1,15,-436.94025,0.2535
N#CC12CN1CC=CC2,17,-380.86584,0.2541
CC1CCN2C=CN=C12,19,-382.1287,0.25
O=CC1C2C3NC3C12,15,-362.5731,0.2289
CC1=CN=C(C=N1)C#C,15,-379.69382,0.1882
CC1NC1C1=CNC=C1,19,-382.08395,0.2458
C1C2CC11N=COCC21,18,-401.8988,0.2608
C#CC1C2C3C2C2C3N12,16,-363.5116,0.2772
CCCC1=C(C)OC=N1,20,-403.2019,0.2371
N=CNC(=O)C1CN1,15,-395.99075,0.2339
O=C1OC=NC=C1C#C,12,-435.50876,0.1655
C1CC11OC=NC2CC12,18,-401.93033,0.2449
COC12CN(C1)C2,16,-325.6871,0.3211
OC1=NN2CCC2=N1,13,-394.7679,0.2449
CC1=CC(CO)=C(N)N1,19,-419.24304,0.2208
CCC1C2C(O)CN12,19,-365.01086,0.2879
C(C1CC1)C1CCCO1,23,-388.28815,0.3238
C1C2CCCCCCC12,25,-352.34845,0.3301
ON=C1C2C3C2C2C3C12,16,-400.65674,0.2414
N#CC12C3CC4C(C13)N24,15,-379.62784,0.2555
COC1=CC=C(O1)C#N,14,-436.7195,0.1894
CCNC1=CN=C(O)O1,17,-455.17383,0.2286
CC1CC1N(C)C=O,19,-365.07486,0.2646
OCC1=NC=CC(=O)N1,15,-454.0145,0.1977
NC=[NH+]C1=C([O-])OC=N1,14,-470.0258,0.1198
OCC1CCOC=N1,17,-401.01105,0.2629
COC1=C(C)C=C(N)N1,19,-419.22922,0.2303
CC1C2C3COC1C23,18,-347.77728,0.3245
C1C2CC3OC1C2C=C3,19,-385.89203,0.2459
C#CC1=CCC2CC1C2,19,-348.7268,0.2025
OCCC1(CO)CN1,19,-402.1596,0.3116
CCC12CC(O1)C2C,20,-348.95114,0.3237
C1COC2C3NC3C2C1,20,-403.10428,0.2969
CN1C=NC=C1OC=N,16,-434.0918,0.2194
C1C2OC34CN(C3)C4C12,18,-401.81464,0.2968
CC(=O)C1=CNC=C1O,16,-437.95377,0.168
CC1(O)CCC1=NO,17,-400.9479,0.249
CCC(C)C1=CNC=C1,22,-367.25894,0.2504
N=C1CC(CO1)C#N,14,-378.75455,0.2767
NC1=COC(=C1)C1CO1,16,-437.87927,0.2049
C1N=C2C3OC4C1N2C34,15,-416.68716,0.1905
CC1CC2(C)CCC12,22,-313.05615,0.3387
CCN=COCC#N,16,-379.91956,0.2612
N#CC12CC3C1N3C=N2,14,-395.69263,0.2365
C1CC1C1(CC1)N1CC1,22,-367.14517,0.3086
OC1CCC2CC2C1,20,-349.00748,0.33
COC(C)C1(C)CN1,21,-366.23077,0.3126
C1CN1C12CC3C1CC23,20,-365.90338,0.3191
C#CCOCC#C,13,-307.2236,0.2727
CC#CC1=CCOC1,16,-346.58847,0.2042
N#CCCOCC1CO1,18,-439.0618,0.3072
CC1CN(C=N)C1=O,16,-379.9461,0.2274
C1CC11CC2(CO2)CO1,19,-422.99185,0.315
CC1=NC=C(O)N=C1O,15,-454.02286,0.189
CC1OCC(O)C1=O,16,-420.89407,0.2179
CN(CCO)C=O,16,-362.93033,0.2698
NC1=NC(=N)NN=N1,12,-407.0164,0.1637
CC1=C(N)C=C(O1)C=O,16,-437.93073,0.1576
NC1=C(N)C(O)=NN1,14,-412.04965,0.2442
C1CC23OC2CN=C3N1,17,-418.0036,0.2439
O=CC1=CCCCC1,18,-347.8475,0.1981
C1OC2C=CCC22NC12,18,-401.9318,0.2509
C#CCCC1OC1C#N,16,-400.70206,0.2626
N#CC1C2C3C=CC2N13,15,-379.595,0.2121
N#CCC12NC3C1NC23,16,-396.824,0.2682
CC1OC1(C)C#C,15,-308.4714,0.2868
C1OC1C1CCC2CN12,20,-403.107,0.3181
C1C2C3OCC4C(C23)N14,18,-401.9103,0.2977
NC1=COC(=O)C(=N)O1,13,-489.90527,0.1819
N#CC12OCC1N1CC21,15,-416.7282,0.2382
CN1C(N)=CN=C1C#N,15,-413.03702,0.1901
CN1C2C3CC3C12C,19,-327.83118,0.2795
COC1=NC=CN1C=O,15,-453.9951,0.1863
C#CCC12CC3C1CC23,19,-348.64658,0.3132
C1OC2(CC=CC2)C=C1,19,-385.90598,0.2452
OCCC1C2COC12,18,-384.88174,0.3079
OC12CC3C1N3C2=O,13,-398.55164,0.2495
C1CC11C2COC1CO2,19,-423.0047,0.3288
C1OCC23NC4C2NC134,17,-417.86234,0.2907
CCC1(CO)CN1,18,-326.9503,0.3116
CC1(CC2CO2)CO1,18,-384.89822,0.3418
OC1COC(C1)C#C,16,-383.701,0.2857
C1C2CC1C21CC=CC1,21,-349.91272,0.2664
CC1OC1C#CC#C,14,-345.3298,0.2149
C1C2CCC11CCOC21,21,-387.0797,0.3278
CC1=C(OC=O)OC=N1,14,-473.87192,0.2293
C1NC1C1=NCCO1,16,-379.90558,0.256
OC1C2CC3OC1C23,16,-383.6868,0.307
C1CC1OC1CCCO1,21,-424.21732,0.3388
CCC(=O)N(C)C=N,18,-381.16324,0.2356
CC12CCC(=O)C1N2,17,-363.8786,0.2194
CNC1=NC=C(OC)O1,17,-455.16074,0.2268
CC(C)C1=CN=NN1,17,-360.0535,0.2527
C1C2C1C1C2C11COC1,19,-385.7831,0.2813
C#CCCCOCC#N,18,-401.91263,0.2761
CC1=C(N=CN1)N1CC1,18,-398.1433,0.2377
CC1CCC(=C1)C#N,17,-326.76865,0.2196
O1C=CC=CC=CN=C1,16,-400.7399,0.1941
OC1C2CC3CC2C13,18,-347.7701,0.3327
OCC(CO)OC=N,17,-438.12863,0.259
CCNC1=CC=C(C)N1,21,-383.3093,0.2305
C1C2NC3=C(N=CO3)C12,15,-416.80066,0.2043
CC(=NO)C1NC1C=O,17,-455.08237,0.2266
OCCC(C=O)C=O,16,-420.87985,0.1983
CN=C1NC(=O)CO1,14,-415.91296,0.2434
O=COC1CCCC1,18,-384.9831,0.2861
CN=C(N)C(F)(F)F,13,-526.28735,0.2556
OC1=CC(=CN=C1)C#C,14,-399.57562,0.19
N#CCC1(CC1)C#N,14,-341.59958,0.3135
COC1=C(O)C=C(O)N1,16,-475.0277,0.2272
NC1=NC2=C(O1)C=CC2,15,-416.84326,0.1716
OC1COC2=C1N=CO2,14,-473.82486,0.2238
ON=C1C2C3C4C2C1N34,15,-416.6593,0.2366
N1C2C=CC3NC2C13,16,-342.7275,0.2275
CC1(O)C2OCC12O,16,-420.81827,0.2719
CCC1(C)CCC1,21,-274.9858,0.3582
C1C2C=CC3CN2C13,17,-326.67297,0.2227
CCC1=CC(=O)OC=C1,17,-421.89648,0.1811
N#CC1C2C3CC1CC23,18,-364.84445,0.3184
C1C2NC1C1=C2OC=N1,15,-416.7556,0.2057
C1C=CC=CC2OC12,16,-346.59204,0.1987
O=CCC1=NOC=N1,12,-414.665,0.221
CC(O)CC(N)C#N,18,-381.13422,0.2766
NC(C=O)=NCC#C,14,-378.69733,0.1884
CC1CC1(O)CC#N,17,-363.8677,0.2968
CC1=CN(C=O)C=C1O,16,-437.9435,0.1832
N#CCC1CCCCC1,22,-367.26324,0.3415
CCCC(C)(C)C#N,21,-329.15973,0.3538
C1C2CC3=C(OC=N3)C12,16,-400.76617,0.224
NC1=CNC=C(O)C1=O,15,-453.99414,0.1713
C1OC2CC3OC=NC123,16,-437.85776,0.2478
C1CC(O1)C1=CN=CO1,16,-437.8908,0.2369
CN1C=C2CCN2C1=O,17,-418.02835,0.2208
CCOC(CC)C#N,19,-365.0782,0.3036
CCC(NC=O)C=O,17,-401.04,0.2173
C#CC1CC1C#CC#N,14,-362.35345,0.2198
C1C2OC3C4NC4C2C13,18,-401.9,0.3146
C#CC1CC2C3OC2C13,17,-384.5949,0.2776
C#CC1C2COCOC12,17,-421.76828,0.2823
O=CCC#CC#C,11,-306.07028,0.2075
C1C2OC3CCC(O3)C12,19,-423.02023,0.3075
OC(C=O)C1COC1,16,-420.8543,0.2009
NC1=CNC(CCO)=C1,19,-419.23138,0.2227
C1CC11CC2=CC=CN12,18,-364.79736,0.2497
CC12OCC1CC2=O,16,-383.72614,0.2015
C1CC2(O1)C1CC2OC1,19,-422.98294,0.3041
C1C2CC1C1OCOC21,19,-423.01724,0.3512
NC1=CC(=O)OCC1,15,-399.854,0.2095
CNC1=CN=C(C)O1,16,-379.95505,0.2164
OCC12CC(C1)C2=NO,18,-438.9786,0.2713
C1OC11CCCC=C1,18,-347.8057,0.2515
CC(N)C#N,11,-227.33807,0.2983
CC1CC2C(C)CC12,22,-313.05206,0.3406
O=CNC1COC1=O,13,-435.77777,0.2633
CNC1=NC=NO1,12,-356.69675,0.2411
CC1=CN=C(C)C(O)=C1,18,-402.02536,0.2082
O=CCNC1=CN=CN1,16,-434.09186,0.1817
ON=C1CC2OC12C#N,13,-452.65942,0.2383
CC1=NC=CC=C1N,16,-342.85294,0.1998
CC(CO)C1CC1C,22,-350.19406,0.3268
CNC1=C(O)OC(C)=C1,18,-439.10544,0.2074
CC1CC2(O)CC2O1,18,-384.9274,0.3113
C1C2CC3COCOC123,19,-422.99353,0.3282
CC1CCC2=C1OC=C2,19,-385.93164,0.2297
CCCOC=NCC,21,-366.2652,0.274
O=CC1=CN=C(N1)C#C,13,-415.62613,0.1712
C1C2OC3OC12CC=C3,17,-421.79623,0.2408
COC1C2CC1C2C,20,-348.94327,0.3444
C1C2CC3=C(OC=C3)C12,17,-384.7077,0.2237
C#CC1CCOC1,15,-308.48718,0.3015
C1C2CC3C=CC2OC13,19,-385.8876,0.2398
CCCC1(O)CC1C,22,-350.20053,0.3253
OCC1CC(O1)C=O,16,-420.85712,0.2132
OC1C2C3CC=C1C23,16,-346.49927,0.1801
CC12NC1CC21CN1,18,-343.9114,0.2936
C1C=C2CN=C3OC1C23,16,-400.68933,0.2102
CCCC(=O)CCO,20,-386.16348,0.2346
O=C1OCC1C#C,11,-343.2381,0.2668
CC(O)(CO)C#C,15,-345.61475,0.2879
N#CC12OC3=NCC1C23,13,-415.46976,0.1607
OC1CN2C=CN=C12,14,-378.7136,0.2467
NC1=COC(OC=O)=C1,14,-473.85605,0.1961
N#CCC1CCC11CN1,19,-382.0487,0.2858
N#CC12CC3C1CCN23,17,-380.8292,0.2634
CC(C#C)C1CCC1,20,-311.8311,0.3124
C1OC23C4CC12CC3O4,17,-421.71222,0.2807
COC1=CC(OC)=CO1,17,-458.96414,0.2339
CC1=C(NN=N1)C#N,12,-373.7224,0.2186
CC1(C)C2N1CC2=NO,19,-419.1229,0.2278
O=C1CCOC=NC1,15,-399.8176,0.2167
CC12C3C1C1C3C21C,18,-310.56894,0.2999
CCOCC(O)C#N,17,-400.9941,0.2821
CCOCC#N,13,-286.49222,0.2934
CC(=O)NC1=CN=CO1,15,-454.00348,0.2418
C#CC12CC(C1)OCO2,17,-421.7625,0.2827
C1C2C3C4N5CC4(C35)N12,17,-380.7094,0.2972
CC1C=CC(O)C1=NO,18,-439.04932,0.2375
C1CC1C1OC2CCC12,21,-387.04193,0.3153
CC1=CC=CN=C1N,16,-342.8604,0.2022
N#CC1=NCC2(CC2)O1,15,-416.81146,0.2054
N#CC1C2CCC1O2,15,-362.65622,0.2844
CCC1=NCC(=O)O1,15,-399.8639,0.2499
CCC1=CC(=CN1)C#N,17,-380.9393,0.2219
C1C23CCCC12C1NC31,20,-365.93137,0.2715
N#CC1C2CC1CC2,17,-326.73676,0.3307
OC1=NC=CN=CC1=N,14,-432.87903,0.1576
CC1=C(CO)OC=N1,15,-399.8308,0.2344
CC(C)(C#N)C1CN1,18,-343.97818,0.2826
N=C(NCC#N)C=O,13,-394.79565,0.18
C1C2OC2C2=C1NC=C2,16,-400.76434,0.2333
CC1CC2(COC2)O1,18,-384.9064,0.3118
C1CC11CC=CC11CN1,20,-365.98135,0.2451
OC1=CC(C#C)=C(O)N1,14,-436.6868,0.2024
NC1=CC(=O)OC(O)=C1,14,-473.9012,0.1892
C1CC11C=CC=CC=C1,19,-348.7596,0.1736
OC12CC3C(C13)C2=O,14,-382.5077,0.2474
N#CC1CC2C3C1CN23,17,-380.84686,0.2694
C(C1CC1)N1C=CN=C1,19,-382.09113,0.2523
CC12CC3(O)C(O1)C23,16,-383.6715,0.2909
NC1=C2CCOC2=CN1,17,-418.02786,0.2228
CCC1NC(=O)C=C1,17,-363.91766,0.215
C#CCC(C#N)C#N,12,-340.36545,0.2758
CC(C)OC=O,14,-307.60208,0.2863
C1OCC1C12CC(C1)C2,21,-387.01633,0.3237
ON=C1CC(=O)CC1O,16,-475.0079,0.2177
OC1=NC(=O)NC=N1,11,-430.80225,0.2149
COC(=O)C(=O)OC,14,-456.86145,0.2106
C1NCC2=C1OC=N2,14,-378.73044,0.2214
N=C1OC=NC(C=O)=N1,12,-468.82803,0.1579
C1OC2C3OC3CC=C12,17,-421.78598,0.2507
ON=C1CC2C(C#N)C12,15,-416.74527,0.2412
CCCCC1CC1O,22,-350.19452,0.3337
CC(C)C1=C(O)N=CN1,19,-419.25812,0.2248
CCC#N,9,-172.00613,0.3553
O=CC1CC2NC12,14,-324.5323,0.2082
CNC1=CNC(CO)=C1,19,-419.22675,0.2114
C#CC1C=CC=CC=C1,17,-347.53088,0.1821
CC1C(CO)C1(C)C,22,-350.19598,0.3191
C1C2CC3C4C2C1N34,17,-326.6708,0.3004
C1C2OC11C3NC3CC21,18,-401.82095,0.2869
COC1=NOC(N)=C1,14,-415.84818,0.2425
N1C=C2C=CC=NC2=C1,15,-379.74814,0.1586
OC1=CNC=C1C#N,12,-377.57205,0.2086
O=C1CCOC(=O)N1,13,-435.82385,0.2512
CC1=C(C)C=CC(=O)O1,17,-421.90338,0.1734
O=CC1CC2(CN2)C1,17,-363.8309,0.2253
C1C2C1C1C=CC3C2C13,19,-348.72562,0.2338
CC(=NO)C1CCC1=O,18,-439.05832,0.2052
CC(O)C(=O)C=O,13,-381.60635,0.1579
CC(C)(C)C1(C)CC1,24,-314.26877,0.3395
O=CC12NC3C1OC23,13,-398.4766,0.2003
COC(=O)C1=CNC=N1,15,-454.01486,0.2259
C1C2C=CC11OC=NC21,16,-400.70062,0.2286
CCC(=NO)C(O)CO,20,-477.37573,0.2393
O=CC1(COC1)C=O,14,-419.65927,0.1998
O=CCC1=NNC=N1,13,-394.81445,0.224
C1N2CC11OC=NC1C2,17,-417.9592,0.2494
C#CC1=NC(=CO1)C#C,12,-398.31076,0.1899
OCC1=CNC(=C1)C#N,15,-416.85593,0.2061
CC(=O)C(C)=O,12,-306.4066,0.1582
O=C1CC23CN(C2)C13,15,-362.51852,0.1893
C#CC1OCC11CO1,14,-382.45023,0.2691
CC1(C#N)C2CCN12,16,-342.7495,0.2784
CN1N=C(C)N=C1N,16,-376.14282,0.2515
C1CC1C12CC(C1)CC2,23,-351.13818,0.3474
O=C1OCC2CCN12,15,-399.82477,0.2904
O=C1CC2C(C#N)N12,12,-377.50458,0.2323
NC(=O)C1=CC=C(O)N1,15,-454.01486,0.1907
O=COC1=COC(=O)O1,11,-529.6888,0.226
CC1=CC=C(C=C1)C#C,17,-347.60168,0.1991
OC12CC1(CC2)C=O,16,-383.7241,0.2047
CC1=CN=NN1C=O,13,-394.79425,0.2031
C1OC1C1=NC2CC2O1,16,-437.85065,0.2397
C1CC11C2C3C=CC1N23,18,-364.74963,0.2125
O=CC12CCC1N2,14,-324.54556,0.2211
C1C2CCCOC12,17,-309.70587,0.3058
C1C2C3OC2C2OC3C12,17,-421.7799,0.2656
COCCC#CC=O,16,-383.70624,0.2053
NC(=O)CCO,13,-323.6573,0.2798
CC1=CC(=O)C=C(N)N1,17,-418.07736,0.2017
CN=COC1COC1,17,-400.96295,0.274
N#CC1CCCC=C1,17,-326.76324,0.264
COC1=NC(N)=CN1,15,-396.01053,0.2329
CCC1=C(C)OC=N1,17,-363.91312,0.2374
C1CC2(O1)C1C3OC1C23,17,-421.70584,0.3032
C1C2OC3OC1C1C2C31,17,-421.83777,0.3238
OC1CC1CC=O,15,-345.64008,0.2274
OCCNC1=NC=CO1,17,-455.16647,0.2315
C#CC1C2C=CCN12,15,-325.46622,0.2238
CN1C=CNC1=O,13,-340.6934,0.2293
C#CC1CCOC11CC1,19,-385.84616,0.2807
CC1=COC2=C1COC2,17,-421.84464,0.2321
C1C2C3C1N1C2CC31,17,-326.66034,0.3147
C1OC1C1C2C=CCN12,18,-401.8941,0.2257
C1C2C3C1C1CC3CC21,21,-349.95932,0.3728
CNC1=CNC(C)=C1,18,-344.0165,0.2224
N=C(NC=O)C#C,11,-339.41968,0.2037
OC1C=CC2=C1NC=N2,15,-416.83246,0.1784
N1C=CN=CC=NC=C1,16,-396.90277,0.1508
N#CC12CC1NCCO2,17,-417.9856,0.2555
O=COCC1=COC=N1,14,-473.8665,0.2488
N#CC1C2CC1OC2,15,-362.65112,0.2858
CC(=O)C1=C(C)N=CO1,16,-437.95264,0.1963
C1C2C1C1C=CCOC21,19,-385.86063,0.2559
C1C2(CCC2)C11CCC1,23,-351.12054,0.3327
CN1N=NC(=O)N=N1,11,-426.81863,0.1496
O=CC1=CC=NN1,11,-339.46918,0.2003
CC(C)C1(O)CC1C,22,-350.20163,0.3197
N#CC1=CCC=CCC1,18,-364.84274,0.214
OC1(COC=N)CC1,17,-400.98505,0.2419
C1OCC11OCCC=C1,19,-423.00787,0.2569
N=COCC1=CN=CN1,16,-434.09076,0.2407
N#CCCC1=COC=C1,16,-400.79337,0.2423
COC(=O)COC=O,14,-456.8588,0.2668
N=C1NC(=O)C=CC=N1,14,-432.91046,0.1553
C1CC11CC2CC2C=C1,21,-349.9441,0.241
N#CC1OCC=C1,12,-323.3824,0.2543
